Chat ID,Chat Start Time,Chat Start Day,Chat End Time,Chat Length,Messages to Bot,Bot Responses (Low Confidence),Bot Responses (No Confidence)
22328631,"October 3, 2023 12:45 PM",2,"October 3, 2023 12:47 PM",110,1,,1
22328463,"October 3, 2023 12:40 PM",2,"October 3, 2023 12:42 PM",97,,,
22327963,"October 3, 2023 12:27 PM",2,"October 3, 2023 12:27 PM",,,,
22327389,"October 3, 2023 12:13 PM",2,"October 3, 2023 12:13 PM",,,,
22326608,"October 3, 2023 11:52 AM",2,"October 3, 2023 11:52 AM",,,,
22325675,"October 3, 2023 11:26 AM",2,"October 3, 2023 1:17 PM",6637,1,,
22325599,"October 3, 2023 11:24 AM",2,"October 3, 2023 11:45 AM",1242,2,1,1
22325532,"October 3, 2023 11:22 AM",2,"October 3, 2023 11:22 AM",,,,
22325159,"October 3, 2023 11:13 AM",2,"October 3, 2023 11:14 AM",46,1,,
22323148,"October 3, 2023 10:18 AM",2,"October 3, 2023 10:40 AM",1316,5,,
22323070,"October 3, 2023 10:16 AM",2,"October 3, 2023 10:29 AM",783,2,,1
22321838,"October 3, 2023 9:36 AM",2,"October 3, 2023 9:41 AM",308,3,1,1
22321765,"October 3, 2023 9:34 AM",2,"October 3, 2023 9:50 AM",935,1,,1
22321695,"October 3, 2023 9:31 AM",2,"October 3, 2023 10:00 AM",1701,,,
22321524,"October 3, 2023 9:24 AM",2,"October 3, 2023 9:35 AM",654,3,,
22321353,"October 3, 2023 9:18 AM",2,"October 3, 2023 9:18 AM",,,,
22321266,"October 3, 2023 9:14 AM",2,"October 3, 2023 9:23 AM",590,1,,
22320923,"October 3, 2023 9:00 AM",2,"October 4, 2023 11:56 AM",97009,1,,1
22320866,"October 3, 2023 8:57 AM",2,"October 3, 2023 9:27 AM",1834,2,1,1
22320830,"October 3, 2023 8:55 AM",2,"October 3, 2023 8:55 AM",,,,
22320669,"October 3, 2023 8:48 AM",2,"October 3, 2023 9:18 AM",1830,2,,1
22320606,"October 3, 2023 8:45 AM",2,"October 3, 2023 9:10 AM",1510,1,,
22320540,"October 3, 2023 8:42 AM",2,"October 3, 2023 8:52 AM",596,1,,1
22319969,"October 3, 2023 8:10 AM",2,"October 3, 2023 8:30 AM",1228,1,,
22319919,"October 3, 2023 8:07 AM",2,"October 3, 2023 8:07 AM",,,,
22319559,"October 3, 2023 7:42 AM",2,"October 3, 2023 7:44 AM",106,3,,
22319488,"October 3, 2023 7:37 AM",2,"October 3, 2023 7:58 AM",1282,1,,1
22317381,"October 3, 2023 4:16 AM",2,"October 3, 2023 4:16 AM",,,,
22314726,"October 3, 2023 12:18 AM",1,"October 3, 2023 12:18 AM",,,,
22313625,"October 2, 2023 11:05 PM",1,"October 2, 2023 11:05 PM",,,,
22312444,"October 2, 2023 10:01 PM",1,"October 2, 2023 10:01 PM",,,,
22312402,"October 2, 2023 9:59 PM",1,"October 2, 2023 10:01 PM",99,2,1,
22312277,"October 2, 2023 9:53 PM",1,"October 2, 2023 9:54 PM",57,1,,
22312051,"October 2, 2023 9:42 PM",1,"October 2, 2023 9:52 PM",574,2,,2
22311799,"October 2, 2023 9:29 PM",1,"October 2, 2023 9:29 PM",,,,
22311244,"October 2, 2023 9:03 PM",1,"October 2, 2023 9:06 PM",199,1,,1
22310342,"October 2, 2023 8:20 PM",1,"October 2, 2023 8:20 PM",,,,
22310327,"October 2, 2023 8:19 PM",1,"October 2, 2023 8:19 PM",,,,
22308640,"October 2, 2023 7:06 PM",1,"October 2, 2023 7:06 PM",,,,
22308509,"October 2, 2023 7:00 PM",1,"October 2, 2023 7:00 PM",,,,
22307976,"October 2, 2023 6:38 PM",1,"October 2, 2023 6:38 PM",,,,
22306477,"October 2, 2023 5:40 PM",1,"October 2, 2023 5:40 PM",,,,
22305185,"October 2, 2023 4:54 PM",1,"October 2, 2023 4:54 PM",,,,
22304995,"October 2, 2023 4:48 PM",1,"October 2, 2023 4:49 PM",75,2,1,
22304991,"October 2, 2023 4:48 PM",1,"October 2, 2023 4:48 PM",,,,
22304911,"October 2, 2023 4:45 PM",1,"October 2, 2023 4:53 PM",439,,,
22304603,"October 2, 2023 4:36 PM",1,"October 2, 2023 4:36 PM",,,,
22303817,"October 2, 2023 4:13 PM",1,"October 2, 2023 4:33 PM",1205,2,,1
22303176,"October 2, 2023 3:54 PM",1,"October 2, 2023 4:03 PM",508,1,,1
22302871,"October 2, 2023 3:46 PM",1,"October 2, 2023 3:47 PM",43,1,,
22301666,"October 2, 2023 3:13 PM",1,"October 2, 2023 3:13 PM",,,,
22301231,"October 2, 2023 3:01 PM",1,"October 2, 2023 3:39 PM",2278,3,,1
22300550,"October 2, 2023 2:45 PM",1,"October 2, 2023 2:54 PM",557,3,,
22300482,"October 2, 2023 2:42 PM",1,"October 2, 2023 2:42 PM",,,,
22300453,"October 2, 2023 2:42 PM",1,"October 2, 2023 2:44 PM",149,1,,1
22300405,"October 2, 2023 2:41 PM",1,"October 2, 2023 2:41 PM",,,,
22300329,"October 2, 2023 2:47 PM",1,"October 2, 2023 2:47 PM",,,,
22299634,"October 2, 2023 2:21 PM",1,"October 2, 2023 2:40 PM",1116,5,1,1
22299490,"October 2, 2023 2:18 PM",1,"October 2, 2023 2:18 PM",,,,
22299068,"October 2, 2023 2:07 PM",1,"October 2, 2023 2:09 PM",73,1,,1
22298361,"October 2, 2023 1:49 PM",1,"October 2, 2023 1:49 PM",12,1,,
22298108,"October 2, 2023 1:42 PM",1,"October 2, 2023 1:50 PM",493,1,,
22298054,"October 19, 2023 3:04 PM",4,"October 19, 2023 3:25 PM",1268,1,,
22297954,"October 2, 2023 1:38 PM",1,"October 2, 2023 1:52 PM",820,1,,1
22297037,"October 2, 2023 1:14 PM",1,"October 2, 2023 1:18 PM",276,1,,
22296246,"October 2, 2023 12:54 PM",1,"October 2, 2023 1:01 PM",405,1,,
22294865,"October 2, 2023 12:38 PM",1,"October 2, 2023 12:38 PM",,,,
22292745,"October 2, 2023 12:30 PM",1,"October 2, 2023 12:31 PM",31,1,,
22292687,"October 2, 2023 12:29 PM",1,"October 2, 2023 1:05 PM",2151,4,1,1
22292555,"October 2, 2023 12:25 PM",1,"October 2, 2023 12:25 PM",,,,
22292547,"October 2, 2023 12:25 PM",1,"October 2, 2023 12:25 PM",,,,
22292544,"October 2, 2023 12:25 PM",1,"October 2, 2023 12:50 PM",1479,5,,1
22292336,"October 2, 2023 12:20 PM",1,"October 2, 2023 12:21 PM",36,,,
22291711,"October 2, 2023 12:04 PM",1,"October 2, 2023 12:05 PM",69,,,
22291335,"October 2, 2023 11:54 AM",1,"October 2, 2023 11:54 AM",,,,
22291281,"October 2, 2023 11:53 AM",1,"October 2, 2023 11:53 AM",,,,
22289216,"October 2, 2023 11:02 AM",1,"October 2, 2023 11:02 AM",,,,
22288584,"October 2, 2023 10:43 AM",1,"October 2, 2023 10:49 AM",385,1,,1
22288420,"October 2, 2023 10:38 AM",1,"October 2, 2023 11:11 AM",1982,1,,1
22288374,"October 2, 2023 10:36 AM",1,"October 2, 2023 10:37 AM",24,1,,
22287613,"October 2, 2023 10:13 AM",1,"October 2, 2023 10:15 AM",130,,,
22287609,"October 2, 2023 10:13 AM",1,"October 2, 2023 10:24 AM",678,1,,1
22287183,"October 2, 2023 9:59 AM",1,"October 2, 2023 9:59 AM",,,,
22286865,"October 2, 2023 9:49 AM",1,"October 2, 2023 9:49 AM",,,,
22286482,"October 2, 2023 9:35 AM",1,"October 2, 2023 9:35 AM",,,,
22286315,"October 2, 2023 9:30 AM",1,"October 2, 2023 10:04 AM",2021,1,,1
22286176,"October 2, 2023 9:25 AM",1,"October 2, 2023 9:25 AM",,,,
22285821,"October 2, 2023 9:13 AM",1,"October 2, 2023 9:13 AM",,,,
22285535,"October 2, 2023 9:04 AM",1,"October 2, 2023 9:04 AM",,,,
22285508,"October 2, 2023 9:03 AM",1,"October 2, 2023 9:06 AM",233,1,,1
22285505,"October 2, 2023 9:03 AM",1,"October 2, 2023 9:24 AM",1283,1,1,
22285390,"October 2, 2023 8:58 AM",1,"October 2, 2023 8:58 AM",21,,,
22285087,"October 2, 2023 8:43 AM",1,"October 2, 2023 9:11 AM",1668,1,,
22285055,"October 2, 2023 8:42 AM",1,"October 2, 2023 8:42 AM",,,,
22284990,"October 2, 2023 8:39 AM",1,"October 2, 2023 8:40 AM",39,,,
22284851,"October 2, 2023 8:31 AM",1,"October 2, 2023 8:39 AM",519,1,,1
22284648,"October 2, 2023 8:19 AM",1,"October 2, 2023 8:19 AM",18,,,
22284484,"October 2, 2023 8:07 AM",1,"October 2, 2023 8:27 AM",1190,1,,
22284385,"October 2, 2023 8:01 AM",1,"October 2, 2023 8:01 AM",,,,
22284078,"October 2, 2023 7:39 AM",1,"October 2, 2023 7:39 AM",29,,,
22283163,"October 2, 2023 6:14 AM",1,"October 2, 2023 6:16 AM",107,,,
22282360,"October 2, 2023 4:50 AM",1,"October 2, 2023 4:50 AM",,,,
22278100,"October 1, 2023 10:54 PM",,"October 1, 2023 10:55 PM",55,,,
22277993,"October 1, 2023 10:47 PM",,"October 1, 2023 10:47 PM",,,,
22277974,"October 1, 2023 10:46 PM",,"October 1, 2023 10:50 PM",229,1,,1
22277385,"October 1, 2023 10:15 PM",,"October 1, 2023 10:16 PM",20,,,
22276272,"October 1, 2023 9:16 PM",,"October 1, 2023 9:17 PM",19,,,
22275867,"October 1, 2023 8:54 PM",,"October 1, 2023 8:54 PM",,,,
22275155,"October 1, 2023 8:17 PM",,"October 1, 2023 8:17 PM",,,,
22274981,"October 1, 2023 8:07 PM",,"October 1, 2023 8:07 PM",21,,,
22274911,"October 1, 2023 8:03 PM",,"October 1, 2023 8:03 PM",,,,
22273727,"October 1, 2023 6:55 PM",,"October 1, 2023 6:55 PM",,,,
22273126,"October 1, 2023 6:22 PM",,"October 1, 2023 6:22 PM",,,,
22272934,"October 1, 2023 6:12 PM",,"October 1, 2023 6:12 PM",,,,
22272684,"October 1, 2023 5:57 PM",,"October 1, 2023 5:57 PM",,,,
22272662,"October 1, 2023 5:56 PM",,"October 1, 2023 5:56 PM",,,,
22272280,"October 1, 2023 5:34 PM",,"October 1, 2023 5:34 PM",,,,
22272152,"October 1, 2023 5:28 PM",,"October 1, 2023 5:28 PM",,,,
22272098,"October 1, 2023 5:25 PM",,"October 1, 2023 5:25 PM",27,2,,
22271050,"October 1, 2023 4:26 PM",,"October 1, 2023 4:26 PM",,,,
22270679,"October 1, 2023 4:06 PM",,"October 1, 2023 4:06 PM",,,,
22270492,"October 1, 2023 3:55 PM",,"October 1, 2023 4:00 PM",262,2,,
22270458,"October 1, 2023 3:53 PM",,"October 1, 2023 3:53 PM",,,,
22270457,"October 1, 2023 3:53 PM",,"October 1, 2023 3:55 PM",107,1,,1
22268951,"October 1, 2023 2:35 PM",,"October 1, 2023 2:35 PM",,,,
22267973,"October 1, 2023 1:43 PM",,"October 1, 2023 1:43 PM",,,,
22267683,"October 1, 2023 1:25 PM",,"October 1, 2023 1:25 PM",,,,
22267678,"October 1, 2023 1:25 PM",,"October 1, 2023 1:25 PM",,,,
22267663,"October 1, 2023 1:24 PM",,"October 1, 2023 1:24 PM",,,,
22267395,"October 1, 2023 1:09 PM",,"October 1, 2023 1:09 PM",,,,
22267352,"October 1, 2023 1:07 PM",,"October 1, 2023 1:07 PM",,,,
22267005,"October 1, 2023 12:46 PM",,"October 2, 2023 8:19 AM",70371,2,,1
22266719,"October 1, 2023 12:30 PM",,"October 1, 2023 1:03 PM",1996,3,,
22265643,"October 1, 2023 11:19 AM",,"October 1, 2023 11:31 AM",703,1,,
22263835,"October 1, 2023 8:49 AM",,"October 1, 2023 8:49 AM",,,,
22262864,"October 1, 2023 7:05 AM",,"October 1, 2023 7:05 AM",27,,,
